"round_date","round_no","hole_no","shot_no","putt","completed","left_to_pin_before","left_to_pin_after","penalty","player_name","name","course_id","start_tee","score","par","yards","lie_after","lie_before","club","direction"
2016-07-01,2,17,5,TRUE,TRUE,36,1,NA,"David Horsey","100th Open de France",26,10,5,4,480,"Hole","Green","putter","center"
2016-07-01,2,17,2,FALSE,TRUE,8352,5292,NA,"David Horsey","100th Open de France",26,10,5,4,480,"Rough","Rough","wedge","left"
2016-07-01,2,17,3,FALSE,TRUE,5292,828,NA,"David Horsey","100th Open de France",26,10,5,4,480,"Fairway","Rough","iron","short right"
2016-07-07,1,5,1,NA,TRUE,16020,4788,NA,"David Horsey","AAM Scottish Open",64,1,4,4,452,"Intermediate Rough","Tee","driver","right"
2016-07-07,1,5,2,FALSE,TRUE,4788,600,NA,"David Horsey","AAM Scottish Open",64,1,4,4,452,"Green","Intermediate Rough","wedge","center"
2016-07-07,1,5,3,TRUE,TRUE,600,36,NA,"David Horsey","AAM Scottish Open",64,1,4,4,452,"Green","Green","putter","center"
2016-07-07,1,5,4,TRUE,TRUE,36,1,NA,"David Horsey","AAM Scottish Open",64,1,4,4,452,"Hole","Green","putter","center"
2016-07-07,1,4,1,NA,TRUE,7056,540,NA,"David Horsey","AAM Scottish Open",64,1,5,3,201,"Green","Tee","iron","center"
2016-07-07,1,4,2,TRUE,TRUE,540,72,NA,"David Horsey","AAM Scottish Open",64,1,5,3,201,"Green","Green","putter","short"
2016-07-07,1,4,3,TRUE,TRUE,72,84,NA,"David Horsey","AAM Scottish Open",64,1,5,3,201,"Green","Green","putter","long right"
2016-07-07,1,4,4,TRUE,TRUE,84,12,NA,"David Horsey","AAM Scottish Open",64,1,5,3,201,"Green","Green","putter","left"
2016-07-07,1,4,5,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,1,5,3,201,"Hole","Green","putter","center"
2016-07-07,1,2,1,NA,TRUE,19800,10512,NA,"David Horsey","AAM Scottish Open",64,1,4,5,554,"Fairway","Tee","driver","center"
2016-07-07,1,2,3,FALSE,TRUE,3528,72,NA,"David Horsey","AAM Scottish Open",64,1,4,5,554,"Green","Fairway","iron","center"
2016-07-07,1,2,4,TRUE,TRUE,72,1,NA,"David Horsey","AAM Scottish Open",64,1,4,5,554,"Hole","Green","putter","center"
2016-07-07,1,2,2,FALSE,TRUE,10512,3528,NA,"David Horsey","AAM Scottish Open",64,1,4,5,554,"Fairway","Fairway","iron","center"
2016-07-07,1,1,3,FALSE,TRUE,15516,7560,NA,"David Horsey","AAM Scottish Open",64,1,8,4,439,"Rough","Other","driver","left"
2016-07-07,1,1,1,NA,TRUE,15804,NA,NA,"David Horsey","AAM Scottish Open",64,1,8,4,439,"Out of Bounds","Tee","driver","left"
2016-07-07,1,1,4,FALSE,TRUE,7560,7560,NA,"David Horsey","AAM Scottish Open",64,1,8,4,439,"Rough","Rough","wedge","center"
2016-07-07,1,1,5,FALSE,TRUE,7560,7560,NA,"David Horsey","AAM Scottish Open",64,1,8,4,439,"Rough","Rough","wedge","center"
2016-07-07,1,1,6,FALSE,TRUE,7560,2988,NA,"David Horsey","AAM Scottish Open",64,1,8,4,439,"Fairway","Rough","iron","right"
2016-07-07,1,1,7,FALSE,TRUE,2988,96,NA,"David Horsey","AAM Scottish Open",64,1,8,4,439,"Green","Fairway","wedge","center"
2016-07-07,1,1,8,TRUE,TRUE,96,1,NA,"David Horsey","AAM Scottish Open",64,1,8,4,439,"Hole","Green","putter","center"
2016-07-07,1,3,1,NA,TRUE,10836,2448,NA,"David Horsey","AAM Scottish Open",64,1,3,4,306,"Intermediate Rough","Tee","driver","left"
2016-07-07,1,3,2,FALSE,TRUE,2448,24,NA,"David Horsey","AAM Scottish Open",64,1,3,4,306,"Green","Intermediate Rough","wedge","center"
2016-07-07,1,3,3,TRUE,TRUE,24,1,NA,"David Horsey","AAM Scottish Open",64,1,3,4,306,"Hole","Green","putter","center"
2016-07-07,1,9,1,NA,TRUE,14400,4104,NA,"David Horsey","AAM Scottish Open",64,1,4,4,403,"Fairway","Tee","driver","center"
2016-07-07,1,9,2,NA,TRUE,4104,324,NA,"David Horsey","AAM Scottish Open",64,1,4,4,403,"Green","Fairway","wedge","long"
2016-07-07,1,9,3,TRUE,TRUE,324,12,NA,"David Horsey","AAM Scottish Open",64,1,4,4,403,"Green","Green","putter","short"
2016-07-07,1,9,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,1,4,4,403,"Hole","Green","putter","center"
2016-07-07,1,6,1,NA,TRUE,20160,12528,NA,"David Horsey","AAM Scottish Open",64,1,5,5,568,"Fairway","Tee","driver","center"
2016-07-07,1,6,4,FALSE,TRUE,720,96,NA,"David Horsey","AAM Scottish Open",64,1,5,5,568,"Green","Greenside Bunker","wedge","short"
2016-07-07,1,6,5,TRUE,TRUE,96,1,NA,"David Horsey","AAM Scottish Open",64,1,5,5,568,"Hole","Green","putter","center"
2016-07-07,1,6,2,NA,TRUE,12528,6048,NA,"David Horsey","AAM Scottish Open",64,1,5,5,568,"Fairway","Fairway","iron","center"
2016-07-07,1,6,3,FALSE,TRUE,6048,720,NA,"David Horsey","AAM Scottish Open",64,1,5,5,568,"Greenside Bunker","Fairway","iron","short right"
2016-07-07,1,10,1,NA,TRUE,12924,648,NA,"David Horsey","AAM Scottish Open",64,1,3,4,363,"Rough","Tee","fw wood","left"
2016-07-07,1,10,2,FALSE,TRUE,648,108,NA,"David Horsey","AAM Scottish Open",64,1,3,4,363,"Green","Rough","wedge","short"
2016-07-07,1,10,3,TRUE,TRUE,108,1,NA,"David Horsey","AAM Scottish Open",64,1,3,4,363,"Hole","Green","putter","center"
2016-07-07,1,12,1,NA,TRUE,21420,8712,NA,"David Horsey","AAM Scottish Open",64,1,4,5,599,"Fairway","Tee","driver","center"
2016-07-07,1,12,2,NA,TRUE,8712,600,NA,"David Horsey","AAM Scottish Open",64,1,4,5,599,"Green","Fairway","iron","center"
2016-07-07,1,12,3,TRUE,TRUE,600,12,NA,"David Horsey","AAM Scottish Open",64,1,4,5,599,"Green","Green","putter","right"
2016-07-07,1,12,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,1,4,5,599,"Hole","Green","putter","center"
2016-07-07,1,11,1,NA,TRUE,6048,468,NA,"David Horsey","AAM Scottish Open",64,1,3,3,168,"Green Fringe","Tee","iron","long"
2016-07-07,1,11,2,FALSE,TRUE,468,36,NA,"David Horsey","AAM Scottish Open",64,1,3,3,168,"Green","Green Fringe","putter","short"
2016-07-07,1,11,3,TRUE,TRUE,36,1,NA,"David Horsey","AAM Scottish Open",64,1,3,3,168,"Hole","Green","putter","center"
2016-07-07,1,7,1,NA,TRUE,16560,6228,NA,"David Horsey","AAM Scottish Open",64,1,4,4,464,"Fairway","Tee","iron","center"
2016-07-07,1,7,2,NA,TRUE,6228,132,NA,"David Horsey","AAM Scottish Open",64,1,4,4,464,"Green","Fairway","iron","center"
2016-07-07,1,7,3,TRUE,TRUE,132,12,NA,"David Horsey","AAM Scottish Open",64,1,4,4,464,"Green","Green","putter","right"
2016-07-07,1,7,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,1,4,4,464,"Hole","Green","putter","center"
2016-07-07,1,8,1,NA,TRUE,7452,288,NA,"David Horsey","AAM Scottish Open",64,1,3,3,218,"Green","Tee","iron","center"
2016-07-07,1,8,2,TRUE,TRUE,288,12,NA,"David Horsey","AAM Scottish Open",64,1,3,3,218,"Green","Green","putter","right"
2016-07-07,1,8,3,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,1,3,3,218,"Hole","Green","putter","center"
2016-07-07,1,13,1,NA,TRUE,15840,6516,NA,"David Horsey","AAM Scottish Open",64,1,4,4,444,"Intermediate Rough","Tee","driver","right"
2016-07-07,1,13,3,FALSE,TRUE,432,72,NA,"David Horsey","AAM Scottish Open",64,1,4,4,444,"Green","Fairway","wedge","center"
2016-07-07,1,13,4,TRUE,TRUE,72,1,NA,"David Horsey","AAM Scottish Open",64,1,4,4,444,"Hole","Green","putter","center"
2016-07-07,1,13,2,FALSE,TRUE,6516,432,NA,"David Horsey","AAM Scottish Open",64,1,4,4,444,"Fairway","Intermediate Rough","iron","short"
2016-07-07,1,18,2,FALSE,TRUE,13680,9216,NA,"David Horsey","AAM Scottish Open",64,1,6,5,607,"Fairway","Rough","iron","center"
2016-07-07,1,18,1,NA,TRUE,21600,13680,NA,"David Horsey","AAM Scottish Open",64,1,6,5,607,"Rough","Tee","driver","left"
2016-07-07,1,18,4,FALSE,TRUE,1980,108,NA,"David Horsey","AAM Scottish Open",64,1,6,5,607,"Green","Rough","wedge","center"
2016-07-07,1,18,5,TRUE,TRUE,108,12,NA,"David Horsey","AAM Scottish Open",64,1,6,5,607,"Green","Green","putter","left"
2016-07-07,1,18,6,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,1,6,5,607,"Hole","Green","putter","center"
2016-07-07,1,18,3,FALSE,TRUE,9216,1980,NA,"David Horsey","AAM Scottish Open",64,1,6,5,607,"Rough","Fairway","fw wood","short left"
2016-07-07,1,14,1,NA,TRUE,13896,6480,NA,"David Horsey","AAM Scottish Open",64,1,4,4,386,"Rough","Tee","driver","left"
2016-07-07,1,14,2,FALSE,TRUE,6480,2340,NA,"David Horsey","AAM Scottish Open",64,1,4,4,386,"Rough","Rough","iron","right"
2016-07-07,1,14,3,FALSE,TRUE,2340,84,NA,"David Horsey","AAM Scottish Open",64,1,4,4,386,"Green","Rough","wedge","center"
2016-07-07,1,14,4,TRUE,TRUE,84,1,NA,"David Horsey","AAM Scottish Open",64,1,4,4,386,"Hole","Green","putter","center"
2016-07-07,1,15,1,NA,TRUE,16488,5508,NA,"David Horsey","AAM Scottish Open",64,1,4,4,458,"Intermediate Rough","Tee","fw wood","right"
2016-07-07,1,15,2,FALSE,TRUE,5508,756,NA,"David Horsey","AAM Scottish Open",64,1,4,4,458,"Green","Intermediate Rough","wedge","center"
2016-07-07,1,15,3,TRUE,TRUE,756,60,NA,"David Horsey","AAM Scottish Open",64,1,4,4,458,"Green","Green","putter","left"
2016-07-07,1,15,4,TRUE,TRUE,60,1,NA,"David Horsey","AAM Scottish Open",64,1,4,4,458,"Hole","Green","putter","center"
2016-07-07,1,17,2,FALSE,TRUE,1080,540,NA,"David Horsey","AAM Scottish Open",64,1,5,3,226,"Greenside Bunker","Fairway","wedge","long"
2016-07-07,1,17,1,NA,TRUE,7740,1080,NA,"David Horsey","AAM Scottish Open",64,1,5,3,226,"Fairway","Tee","iron","short"
2016-07-07,1,17,3,FALSE,TRUE,540,120,NA,"David Horsey","AAM Scottish Open",64,1,5,3,226,"Green","Greenside Bunker","wedge","long"
2016-07-07,1,17,4,TRUE,TRUE,120,12,NA,"David Horsey","AAM Scottish Open",64,1,5,3,226,"Green","Green","putter","left"
2016-07-07,1,17,5,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,1,5,3,226,"Hole","Green","putter","center"
2016-07-07,1,16,1,NA,TRUE,11772,900,NA,"David Horsey","AAM Scottish Open",64,1,4,4,337,"Intermediate Rough","Tee","iron","center"
2016-07-07,1,16,2,FALSE,TRUE,900,216,NA,"David Horsey","AAM Scottish Open",64,1,4,4,337,"Green","Intermediate Rough","wedge","short"
2016-07-07,1,16,3,TRUE,TRUE,216,12,NA,"David Horsey","AAM Scottish Open",64,1,4,4,337,"Green","Green","putter","left"
2016-07-07,1,16,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,1,4,4,337,"Hole","Green","putter","center"
2016-07-08,2,1,1,NA,TRUE,15444,6876,NA,"David Horsey","AAM Scottish Open",64,10,4,4,439,"Fairway","Tee","driver","center"
2016-07-08,2,1,2,NA,TRUE,6876,420,NA,"David Horsey","AAM Scottish Open",64,10,4,4,439,"Green","Fairway","iron","center"
2016-07-08,2,1,3,TRUE,TRUE,420,12,NA,"David Horsey","AAM Scottish Open",64,10,4,4,439,"Green","Green","putter","left"
2016-07-08,2,1,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,4,4,439,"Hole","Green","putter","center"
2016-07-08,2,10,1,NA,TRUE,12852,4356,NA,"David Horsey","AAM Scottish Open",64,10,4,4,363,"Fairway","Tee","iron","center"
2016-07-08,2,10,2,NA,TRUE,4356,96,NA,"David Horsey","AAM Scottish Open",64,10,4,4,363,"Green","Fairway","wedge","center"
2016-07-08,2,10,3,TRUE,TRUE,96,12,NA,"David Horsey","AAM Scottish Open",64,10,4,4,363,"Green","Green","putter","right"
2016-07-08,2,10,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,4,4,363,"Hole","Green","putter","center"
2016-07-08,2,3,1,NA,TRUE,10584,2196,NA,"David Horsey","AAM Scottish Open",64,10,3,4,306,"Rough","Tee","driver","right"
2016-07-08,2,3,2,FALSE,TRUE,2196,144,NA,"David Horsey","AAM Scottish Open",64,10,3,4,306,"Green","Rough","wedge","center"
2016-07-08,2,3,3,TRUE,TRUE,144,1,NA,"David Horsey","AAM Scottish Open",64,10,3,4,306,"Hole","Green","putter","center"
2016-07-08,2,9,1,NA,TRUE,14292,4860,NA,"David Horsey","AAM Scottish Open",64,10,4,4,403,"Fairway","Tee","fw wood","center"
2016-07-08,2,9,2,NA,TRUE,4860,120,NA,"David Horsey","AAM Scottish Open",64,10,4,4,403,"Green","Fairway","wedge","center"
2016-07-08,2,9,3,TRUE,TRUE,120,24,NA,"David Horsey","AAM Scottish Open",64,10,4,4,403,"Green","Green","putter","left"
2016-07-08,2,9,4,TRUE,TRUE,24,1,NA,"David Horsey","AAM Scottish Open",64,10,4,4,403,"Hole","Green","putter","center"
2016-07-08,2,4,1,NA,TRUE,6840,216,NA,"David Horsey","AAM Scottish Open",64,10,2,3,201,"Green","Tee","iron","center"
2016-07-08,2,4,2,TRUE,TRUE,216,1,NA,"David Horsey","AAM Scottish Open",64,10,2,3,201,"Hole","Green","putter","center"
2016-07-08,2,6,1,NA,TRUE,19008,9684,NA,"David Horsey","AAM Scottish Open",64,10,5,5,568,"Intermediate Rough","Tee","driver","left"
2016-07-08,2,6,3,FALSE,TRUE,1908,96,NA,"David Horsey","AAM Scottish Open",64,10,5,5,568,"Green","Fairway","wedge","short"
2016-07-08,2,6,4,TRUE,TRUE,96,12,NA,"David Horsey","AAM Scottish Open",64,10,5,5,568,"Green","Green","putter","short"
2016-07-08,2,6,5,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,5,5,568,"Hole","Green","putter","center"
2016-07-08,2,6,2,FALSE,TRUE,9684,1908,NA,"David Horsey","AAM Scottish Open",64,10,5,5,568,"Fairway","Intermediate Rough","fw wood","center"
2016-07-08,2,2,1,NA,TRUE,19224,11160,NA,"David Horsey","AAM Scottish Open",64,10,5,5,554,"Rough","Tee","driver","left"
2016-07-08,2,2,3,FALSE,TRUE,4716,396,NA,"David Horsey","AAM Scottish Open",64,10,5,5,554,"Green","Fairway","iron","center"
2016-07-08,2,2,4,TRUE,TRUE,396,12,NA,"David Horsey","AAM Scottish Open",64,10,5,5,554,"Green","Green","putter","right"
2016-07-08,2,2,5,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,5,5,554,"Hole","Green","putter","center"
2016-07-08,2,2,2,FALSE,TRUE,11160,4716,NA,"David Horsey","AAM Scottish Open",64,10,5,5,554,"Fairway","Rough","iron","center"
2016-07-08,2,12,1,NA,TRUE,19944,9468,NA,"David Horsey","AAM Scottish Open",64,10,4,5,599,"Fairway","Tee","driver","center"
2016-07-08,2,12,2,NA,TRUE,9468,324,NA,"David Horsey","AAM Scottish Open",64,10,4,5,599,"Green","Fairway","iron","center"
2016-07-08,2,12,3,TRUE,TRUE,324,12,NA,"David Horsey","AAM Scottish Open",64,10,4,5,599,"Green","Green","putter","right"
2016-07-08,2,12,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,4,5,599,"Hole","Green","putter","center"
2016-07-08,2,15,1,NA,TRUE,15876,6516,NA,"David Horsey","AAM Scottish Open",64,10,4,4,458,"Fairway","Tee","fw wood","center"
2016-07-08,2,15,2,NA,TRUE,6516,840,NA,"David Horsey","AAM Scottish Open",64,10,4,4,458,"Green","Fairway","iron","short"
2016-07-08,2,15,3,TRUE,TRUE,840,48,NA,"David Horsey","AAM Scottish Open",64,10,4,4,458,"Green","Green","putter","right"
2016-07-08,2,15,4,TRUE,TRUE,48,1,NA,"David Horsey","AAM Scottish Open",64,10,4,4,458,"Hole","Green","putter","center"
2016-07-08,2,8,1,NA,TRUE,7236,432,NA,"David Horsey","AAM Scottish Open",64,10,3,3,218,"Green","Tee","iron","long"
2016-07-08,2,8,2,TRUE,TRUE,432,24,NA,"David Horsey","AAM Scottish Open",64,10,3,3,218,"Green","Green","putter","short"
2016-07-08,2,8,3,TRUE,TRUE,24,1,NA,"David Horsey","AAM Scottish Open",64,10,3,3,218,"Hole","Green","putter","center"
2016-07-08,2,11,1,NA,TRUE,6084,12,NA,"David Horsey","AAM Scottish Open",64,10,2,3,168,"Green","Tee","iron","right"
2016-07-08,2,11,2,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,2,3,168,"Hole","Green","putter","center"
2016-07-08,2,14,1,NA,TRUE,13536,4788,NA,"David Horsey","AAM Scottish Open",64,10,4,4,386,"Fairway","Tee","driver","center"
2016-07-08,2,14,2,NA,TRUE,4788,540,NA,"David Horsey","AAM Scottish Open",64,10,4,4,386,"Green","Fairway","iron","right"
2016-07-08,2,14,3,TRUE,TRUE,540,12,NA,"David Horsey","AAM Scottish Open",64,10,4,4,386,"Green","Green","putter","left"
2016-07-08,2,14,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,4,4,386,"Hole","Green","putter","center"
2016-07-08,2,7,1,NA,TRUE,16488,6300,NA,"David Horsey","AAM Scottish Open",64,10,4,4,464,"Fairway","Tee","fw wood","center"
2016-07-08,2,7,3,FALSE,TRUE,396,24,NA,"David Horsey","AAM Scottish Open",64,10,4,4,464,"Green","Green Fringe","putter","short"
2016-07-08,2,7,4,TRUE,TRUE,24,1,NA,"David Horsey","AAM Scottish Open",64,10,4,4,464,"Hole","Green","putter","center"
2016-07-08,2,7,2,NA,TRUE,6300,396,NA,"David Horsey","AAM Scottish Open",64,10,4,4,464,"Green Fringe","Fairway","iron","short left"
2016-07-08,2,13,1,NA,TRUE,14544,5508,NA,"David Horsey","AAM Scottish Open",64,10,5,4,444,"Fairway","Tee","driver","center"
2016-07-08,2,13,3,FALSE,TRUE,576,276,NA,"David Horsey","AAM Scottish Open",64,10,5,4,444,"Green","Rough","wedge","center"
2016-07-08,2,13,4,TRUE,TRUE,276,12,NA,"David Horsey","AAM Scottish Open",64,10,5,4,444,"Green","Green","putter","right"
2016-07-08,2,13,5,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,5,4,444,"Hole","Green","putter","center"
2016-07-08,2,13,2,NA,TRUE,5508,576,NA,"David Horsey","AAM Scottish Open",64,10,5,4,444,"Rough","Fairway","iron","long right"
2016-07-08,2,5,1,NA,TRUE,16020,5148,NA,"David Horsey","AAM Scottish Open",64,10,4,4,452,"Intermediate Rough","Tee","fw wood","right"
2016-07-08,2,5,2,FALSE,TRUE,5148,324,NA,"David Horsey","AAM Scottish Open",64,10,4,4,452,"Green","Intermediate Rough","wedge","short"
2016-07-08,2,5,3,TRUE,TRUE,324,12,NA,"David Horsey","AAM Scottish Open",64,10,4,4,452,"Green","Green","putter","short"
2016-07-08,2,5,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,4,4,452,"Hole","Green","putter","center"
2016-07-08,2,17,1,NA,TRUE,7416,936,NA,"David Horsey","AAM Scottish Open",64,10,4,3,226,"Greenside Bunker","Tee","iron","short right"
2016-07-08,2,17,2,FALSE,TRUE,936,96,NA,"David Horsey","AAM Scottish Open",64,10,4,3,226,"Green","Greenside Bunker","wedge","short"
2016-07-08,2,17,3,TRUE,TRUE,96,12,NA,"David Horsey","AAM Scottish Open",64,10,4,3,226,"Green","Green","putter","left"
2016-07-08,2,17,4,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,4,3,226,"Hole","Green","putter","center"
2016-07-08,2,16,1,NA,TRUE,11304,1908,NA,"David Horsey","AAM Scottish Open",64,10,4,4,337,"Rough","Tee","iron","right"
2016-07-08,2,16,3,FALSE,TRUE,432,36,NA,"David Horsey","AAM Scottish Open",64,10,4,4,337,"Green","Green Fringe","putter","short"
2016-07-08,2,16,4,TRUE,TRUE,36,1,NA,"David Horsey","AAM Scottish Open",64,10,4,4,337,"Hole","Green","putter","center"
2016-07-08,2,16,2,FALSE,TRUE,1908,432,NA,"David Horsey","AAM Scottish Open",64,10,4,4,337,"Green Fringe","Rough","wedge","short left"
2016-07-08,2,18,1,NA,TRUE,20952,11484,NA,"David Horsey","AAM Scottish Open",64,10,6,5,607,"Rough","Tee","driver","right"
2016-07-08,2,18,3,FALSE,TRUE,6624,720,NA,"David Horsey","AAM Scottish Open",64,10,6,5,607,"Green","Fairway","iron","long left"
2016-07-08,2,18,4,TRUE,TRUE,720,180,NA,"David Horsey","AAM Scottish Open",64,10,6,5,607,"Green","Green","putter","short right"
2016-07-08,2,18,5,TRUE,TRUE,180,12,NA,"David Horsey","AAM Scottish Open",64,10,6,5,607,"Green","Green","putter","left"
2016-07-08,2,18,2,FALSE,TRUE,11484,6624,NA,"David Horsey","AAM Scottish Open",64,10,6,5,607,"Fairway","Rough","iron","center"
2016-07-08,2,18,6,TRUE,TRUE,12,1,NA,"David Horsey","AAM Scottish Open",64,10,6,5,607,"Hole","Green","putter","center"
2016-08-18,1,1,1,NA,TRUE,19224,9288,NA,"David Horsey","D+D Real Czech Masters",5,10,4,5,538,"Fairway","Tee","driver","center"
2016-08-18,1,1,3,FALSE,TRUE,612,252,NA,"David Horsey","D+D Real Czech Masters",5,10,4,5,538,"Green","Greenside Bunker","wedge","long"
2016-08-18,1,1,4,TRUE,TRUE,252,1,NA,"David Horsey","D+D Real Czech Masters",5,10,4,5,538,"Hole","Green","putter","center"
2016-08-18,1,1,2,NA,TRUE,9288,612,NA,"David Horsey","D+D Real Czech Masters",5,10,4,5,538,"Greenside Bunker","Fairway","fw wood","right"
2016-08-18,1,4,1,NA,TRUE,13500,3564,NA,"David Horsey","D+D Real Czech Masters",5,10,3,4,379,"Fairway","Tee","driver","center"
2016-08-18,1,4,2,NA,TRUE,3564,108,NA,"David Horsey","D+D Real Czech Masters",5,10,3,4,379,"Green","Fairway","wedge","center"
2016-08-18,1,4,3,TRUE,TRUE,108,1,NA,"David Horsey","D+D Real Czech Masters",5,10,3,4,379,"Hole","Green","putter","center"
2016-08-18,1,8,1,NA,TRUE,17172,6696,NA,"David Horsey","D+D Real Czech Masters",5,10,5,4,483,"Fairway","Tee","driver","center"
2016-08-18,1,8,2,NA,TRUE,6696,720,NA,"David Horsey","D+D Real Czech Masters",5,10,5,4,483,"Green","Fairway","iron","right"
2016-08-18,1,8,3,TRUE,TRUE,720,60,NA,"David Horsey","D+D Real Czech Masters",5,10,5,4,483,"Green","Green","putter","short left"
2016-08-18,1,8,4,TRUE,TRUE,60,12,NA,"David Horsey","D+D Real Czech Masters",5,10,5,4,483,"Green","Green","putter","left"
2016-08-18,1,8,5,TRUE,TRUE,12,1,NA,"David Horsey","D+D Real Czech Masters",5,10,5,4,483,"Hole","Green","putter","center"
